targetid,z,zerr,chi2,spectype,morphtype,ebv,flux_g,flux_r,flux_z,flux_w1,flux_w2,flux_ivar_g,flux_ivar_r,flux_ivar_z,flux_ivar_w1,flux_ivar_w2,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,gaia_phot_g_mean_mag,gaia_phot_bp_mean_mag,gaia_phot_rp_mean_mag
39632931223767025,1.5688013083099281,0.00010426602853257647,7730.969752848148,GALAXY,REX,0.020776015,0.5288162,0.52948385,0.8826935,1.9147129,3.394176,696.96747,225.23415,66.1731,5.132871,1.2513983,0.34110713,0.34153777,0.5693718,0.34110713,0.34153777,0.5693718,0.0,0.0,0.0
39632936324040657,0.7219832185375035,1.588211202914819e-05,8137.977480649948,GALAXY,PSF,0.01788864,0.3114392,0.104266375,0.3576229,-1.1389283,0.48398414,550.8484,133.04636,120.78743,5.345932,1.303012,0.24255456,0.08120456,0.27852327,0.24255478,0.08120506,0.2785244,0.0,0.0,0.0
39632941378176986,1.2559642571083298,3.957676678701427e-05,7943.475529193878,GALAXY,REX,0.015389402,0.4207732,0.43503568,0.82991046,0.8073779,2.3804665,263.16788,103.12447,56.682762,4.840833,1.1882635,0.22435968,0.23196453,0.44251496,0.22435968,0.23196453,0.44251496,0.0,0.0,0.0
39632941386565186,1.2708229732856464,8.070628135276667e-05,7913.856419533491,GALAXY,PSF,0.01677717,0.34295478,0.26880026,0.46811378,-0.6260837,-1.278717,493.76627,168.28629,122.9854,4.5043173,1.1503372,0.26639208,0.20879214,0.36361003,0.26639214,0.2087923,0.3636102,0.0,0.0,0.0
39632961590527542,0.8070316578577228,9.010544586571733e-05,7513.7965368032455,GALAXY,REX,0.026595607,1.2860663,3.3601968,11.019786,43.763836,25.7736,317.0588,123.64201,35.952335,3.242784,1.0775992,0.46956733,1.226872,4.023534,0.46956733,1.226872,4.023534,0.0,0.0,0.0
2715774166761472,0.27589423280553593,8.532364000119689e-06,8276.357957720757,GALAXY,,0.018745305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39628406731571517,1.46309652930823,3.309140858825164e-05,7738.689913511276,GALAXY,REX,0.021758635,0.35000986,0.42195198,0.7172643,-0.64887613,3.559638,955.536,329.25113,62.719654,4.3030667,0.99546146,0.22514315,0.27141976,0.46137884,0.23735762,0.2928441,0.5043122,0.0,0.0,0.0
39628428315461897,1.4725407110845188,4.5382418181690746e-05,7941.456847548485,GALAXY,PSF,0.031045021,0.56236243,0.7368776,1.1522299,5.999033,6.921047,1034.8862,201.7756,57.901207,4.244352,1.0257071,0.43727094,0.5729671,0.89592874,0.43774968,0.57454914,0.8991113,0.0,0.0,0.0
39628444320926580,0.26373720261757894,1.8125536052581172e-05,8000.790068686008,GALAXY,SER,0.018406423,3.4102962,10.88376,26.354664,91.414734,72.661354,126.162415,57.241447,9.912699,2.0890834,0.6458077,0.80507344,2.5693448,6.2215824,0.8050735,2.5693448,6.2215824,0.0,0.0,0.0
39628460292837463,1.211036242320302,5.767761150744316e-05,7652.926747739315,GALAXY,REX,0.019437535,0.82891554,1.0118029,1.6418508,1.3527607,4.2063537,2212.7244,544.3567,116.46844,4.904385,1.1227497,0.5593068,0.68270916,1.1078309,0.5593068,0.68270916,1.1078309,0.0,0.0,0.0
39628460276057209,0.730983090789491,5.887696792727284e-06,7468.453687667847,GALAXY,PSF,0.015849195,0.48361412,0.6487005,1.0751125,1.9893383,4.00607,1899.2699,455.9117,85.19503,4.4960394,1.0543329,0.3755489,0.50374615,0.8348749,0.37589195,0.50432837,0.8358989,0.0,0.0,0.0
39628481373409821,0.8136887097349573,6.114809504387057e-05,7328.534950464964,GALAXY,REX,0.01854569,0.1206471,0.5934102,3.3219798,13.634706,4.4246273,1701.7865,576.4203,89.631,4.2050314,1.1687945,0.08581217,0.4220724,2.3628109,0.08581217,0.4220724,2.3628109,0.0,0.0,0.0
39628476063420254,0.9785361559046456,3.573263365121087e-05,7976.079732775688,GALAXY,REX,0.012395511,0.7422907,1.0958761,2.5331964,4.2989597,2.3754287,791.65515,278.41504,66.39643,4.213731,0.99870896,0.47679466,0.7039128,1.6271449,0.47679466,0.7039128,1.6271449,0.0,0.0,0.0
39628486536596878,0.9628778764651312,0.0006394248516775877,7388.369369458873,QSO,PSF,0.014128053,0.5034512,0.7062722,1.7986563,9.753613,10.473666,1310.9299,456.17816,81.296265,3.8176632,0.9543211,0.3919575,0.54986197,1.400328,0.39200267,0.54995716,1.4004959,0.0,0.0,0.0
39628491775279685,1.4342971930187545,0.00034067411510750747,8317.511958189309,QSO,PSF,0.014069092,1.8268802,3.437096,4.2498784,12.000195,26.178808,820.85394,172.22742,53.88056,2.9716425,0.8513506,1.4202521,2.672065,3.3039377,1.4202521,2.672065,3.3039377,0.0,0.0,0.0
39628496997188589,0.6587497776688449,7.554488766223216e-05,7635.909179970622,GALAXY,DEV,0.015374757,0.31853393,2.2227445,10.178693,32.950607,18.00485,462.3672,96.54947,19.772621,2.3541355,0.74647284,0.11264634,0.7860514,3.5995932,0.11264634,0.7860514,3.5995932,0.0,0.0,0.0
39628476038252261,1.205962134173907,6.77561314389821e-05,7672.83265709877,GALAXY,PSF,0.01484182,0.40649945,0.41619936,0.7760448,-0.057644054,0.48219472,1169.2904,385.76584,93.83191,4.4717693,1.0617875,0.31653994,0.3240932,0.6043038,0.31653994,0.32409322,0.6043038,0.0,0.0,0.0
39628496900720759,2.6220650609934233,0.0010081580706963115,7712.687162276357,QSO,REX,0.018867925,0.3432528,0.41407195,0.5861253,2.1367059,4.1288085,773.9601,225.0443,38.97649,4.63673,1.0551003,0.22103055,0.26663306,0.3774233,0.22103055,0.26663306,0.3774233,0.0,0.0,0.0
39628502084882075,1.5135348336632084,0.00016519931509682652,7704.985018417239,GALAXY,REX,0.016172288,0.39510462,0.47197723,0.5926584,7.344769,11.24774,1301.5592,359.2155,128.521,4.4935975,1.0331582,0.24527857,0.2930006,0.36791876,0.24527858,0.29300067,0.36791882,0.0,0.0,0.0
39637287784415847,0.5460016785012993,7.097708704388283e-05,7923.881495602429,GALAXY,DEV,0.013309767,2.2692478,12.973355,40.7682,91.06674,52.78932,267.40747,67.39998,20.243162,1.6180427,0.5632459,0.5145496,2.941695,9.244147,0.5145515,2.941702,9.24419,0.0,0.0,0.0
39637287784419340,0.5064274644236771,3.8344557011959185e-05,8924.615229725838,QSO,DEV,0.017020086,4.3048124,8.644013,20.689568,60.487446,55.815487,510.87268,89.48674,47.927097,2.5540555,0.7638713,1.8348737,3.684405,8.818675,1.8348737,3.6846359,8.820377,20.64998,20.443115,19.351862
39628522741827078,1.1414104865798498,0.0001443792206409825,7590.079976335168,GALAXY,REX,0.011090596,0.109220296,0.5892473,3.2978964,14.757392,9.920816,1113.9269,363.45544,81.931,4.189459,1.1005408,0.07640421,0.4122033,2.3070176,0.07640421,0.4122033,2.3070176,0.0,0.0,0.0
39628522746022720,0.8406813693306744,0.00018004767400517423,7603.941031821072,GALAXY,REX,0.010318063,0.14235143,0.8470712,4.4789658,18.222668,10.202445,905.1324,278.2023,48.38141,3.7619863,1.0080817,0.08676974,0.51632875,2.7301354,0.08676974,0.51632875,2.7301354,0.0,0.0,0.0
39628527879848159,1.3770444837193745,7.792595884256711e-05,7769.098578095436,GALAXY,PSF,0.010068004,0.619338,0.79610527,1.1993413,3.1283863,2.4904077,628.905,220.08478,46.396603,4.727454,1.1236572,0.4823091,0.61996657,0.9339864,0.4823091,0.61996657,0.9339864,0.0,0.0,0.0
39628502147793649,0.7723723869380479,8.352623748735144e-05,7912.644404888153,QSO,PSF,0.014030381,2.27459,2.617889,4.20604,17.784678,17.644247,1268.032,392.13812,88.152954,3.6265466,0.9363203,1.766815,2.0334766,3.2670918,1.7678237,2.037355,3.2843876,0.0,0.0,0.0
39628502156181698,0.9962625859622728,3.601903841723127e-05,7892.199970006943,GALAXY,REX,0.015526086,0.5825166,0.5579934,1.1899374,0.14047126,0.54442394,1238.8048,330.43842,63.07301,4.6569376,1.0731593,0.38177806,0.36570567,0.7798781,0.38177806,0.36570567,0.7798781,0.0,0.0,0.0
39632931097938318,0.36514436787756394,1.1757371676673066e-05,20538.41008067131,QSO,DEV,0.016512379,5.6103864,22.867552,44.89298,99.05355,146.2334,122.73614,42.39756,30.546001,2.0033486,0.527546,2.488845,10.144363,19.915148,2.488845,10.144363,19.915148,20.674772,20.31248,18.601326
39628527921793726,0.1015437005598466,9.454382096039868e-06,8292.916541814804,GALAXY,EXP,0.014955424,0.4496383,0.43255803,0.7604049,-0.5735178,1.5273668,789.8967,270.6613,36.381668,3.7239087,1.0023663,0.23221117,0.22339024,0.3927034,0.6204971,0.8293395,1.2286178,0.0,0.0,0.0
39632936177241162,0.41412621627948787,6.440934921312586e-06,7871.408517837524,GALAXY,PSF,0.016279692,0.5330426,0.8889058,0.9185375,2.8848476,3.475868,706.7749,205.4691,65.05377,4.3356047,1.0755563,0.41486406,0.69183046,0.71489257,0.41825143,0.6960005,0.72497827,0.0,0.0,0.0
39632946323262552,0.8608733001460575,3.5896192905292593e-05,7765.879227280617,GALAXY,REX,0.011820797,0.62500596,0.75391525,1.592066,3.2031054,1.7879826,492.2931,168.14566,65.143684,4.1924543,1.1004168,0.37126353,0.4478377,0.94571275,0.37179023,0.44876918,0.94848657,0.0,0.0,0.0
39632946340039493,1.1687382110933608,5.108291932455223e-05,7906.946212828159,GALAXY,REX,0.012449819,0.43206868,0.40501088,0.6288982,-0.96099895,0.32408056,484.1985,163.67169,97.458374,3.6748023,0.98100835,0.27538258,0.25813708,0.40083355,0.2836691,0.28982797,0.4597409,0.0,0.0,0.0
39632946340040419,0.7726530532232677,7.873924858952861e-05,7909.195783421397,GALAXY,EXP,0.013274503,0.93353844,2.410114,9.071796,39.19068,19.466368,322.51462,106.67123,28.76144,2.692847,0.86738455,0.29204112,0.7539619,2.8379524,0.29204112,0.7539619,2.8379524,0.0,0.0,0.0
39632961452114517,0.9414050799621081,0.0001576415758457713,7746.531930029392,GALAXY,DEV,0.013203994,0.17902046,1.3054506,8.632013,40.087753,24.650894,416.8288,137.95093,35.78468,2.952845,0.92052543,0.08100512,0.59070444,3.905907,0.09055559,0.617605,3.9584734,0.0,0.0,0.0
39632936147880933,0.4740332779085777,1.3064141584106973e-05,7862.464685916901,GALAXY,PSF,0.007992864,0.4298549,0.7399741,0.68623966,6.928446,9.070502,577.30865,205.11943,135.10046,4.393398,1.1056228,0.33471924,0.57620275,0.5343608,0.33471924,0.57620275,0.5343608,0.0,0.0,0.0
39632931060189826,0.15324045829932265,1.3452737833470747e-05,7745.721764400601,GALAXY,PSF,0.013416292,0.54240596,0.7349649,1.2773311,0.38627145,-2.048248,498.4816,176.79736,81.865036,5.08683,1.1740272,0.4224816,0.5724663,0.994917,0.4224816,0.5724663,0.994917,0.0,0.0,0.0
39632931060190227,0.35400203656946094,2.936581392094057e-05,8649.208473592997,GALAXY,DEV,0.013594584,6.3224516,25.707117,55.438545,101.87198,73.00439,173.76541,75.9984,21.205307,1.9893318,0.6931848,2.4395397,9.919179,21.391153,2.4422493,9.930804,21.398754,0.0,0.0,0.0
39632946293902634,0.8892205484103711,4.863807948035799e-05,7398.631400942802,GALAXY,PSF,0.007858699,0.3445332,0.3012246,0.86810184,1.7849592,2.8840563,326.7633,381.21512,123.24167,4.320874,1.0883296,0.26774198,0.23408619,0.6746151,0.26774237,0.23408674,0.6746164,0.0,0.0,0.0
39632951348036514,0.00020447748208247239,4.896740232694685e-06,7583.205214628433,STAR,PSF,0.008575138,24.02247,32.499397,34.273792,7.591957,5.668509,187.42819,173.57507,90.587494,4.156766,1.1020191,18.700228,25.299068,26.680342,18.700228,25.299068,26.680342,18.847792,19.018476,18.32925
39632956385395182,0.14580527843636487,1.7204870603327175e-05,7968.912943094969,GALAXY,REX,0.01060555,0.7668699,0.89868015,1.1071758,0.5157826,-1.2972219,196.08253,116.59581,57.649063,4.5244837,1.0887301,0.36350286,0.42598203,0.5248108,0.36350286,0.42598206,0.5248108,0.0,0.0,0.0
39632966439144378,1.188987914709354,9.273978958893596e-05,7671.941792994738,GALAXY,PSF,0.0151194325,0.29370198,0.34618902,0.47075006,1.430441,-1.6144269,498.79517,302.2755,125.96548,4.920651,1.2105606,0.22840288,0.2692204,0.36608768,0.22840288,0.2692204,0.36608768,0.0,0.0,0.0
39632976417392310,0.5274322908470469,0.00010270243570727665,8295.01186421886,QSO,REX,0.009340055,6.4417906,10.823121,18.80708,57.947205,54.19727,184.86534,87.39691,57.863148,2.806637,0.84921825,2.8204,4.738672,8.234277,2.8204,4.7420654,8.2819605,20.836163,20.741903,19.456589
39632981391837119,0.8623574005987423,0.00011734594151822515,7996.158929117024,GALAXY,EXP,0.009647206,0.22692718,0.91971046,4.812881,29.075985,25.36557,392.01086,139.65167,68.94504,3.488089,0.95874685,0.10815066,0.43832254,2.293759,0.10815066,0.43832254,2.293759,0.0,0.0,0.0
2337455466348544,0.2381659567251352,4.7478851113585834e-05,8649.431688603014,GALAXY,,0.019191079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39628507407453944,2.27661342069218,0.00032797354926201257,8449.75592943281,QSO,PSF,0.013470101,0.90183324,0.91140556,1.4840173,1.8102798,3.6667511,1217.7234,516.1642,80.67832,4.8860655,1.1686553,0.7009802,0.70842063,1.1535023,0.7009802,0.70842063,1.1535023,0.0,0.0,0.0
39628517733828208,0.9952782831611998,7.414143067961919e-05,7794.30563211441,GALAXY,DEV,0.01615101,0.071717896,1.2833637,7.6280303,33.956585,23.011776,405.23218,135.10439,19.692532,3.0670235,0.9284422,0.026865821,0.48075336,2.8574917,0.026865821,0.48075336,2.8574917,0.0,0.0,0.0
39632931165047667,0.6428761100900873,0.0001218771226986026,7918.829467825592,GALAXY,REX,0.017589806,0.36921048,2.6379194,10.401126,34.85504,17.74835,266.79312,93.30119,45.12854,3.2022107,1.0358278,0.1925774,1.375919,5.425149,0.1925774,1.375919,5.425149,0.0,0.0,0.0
39632936252736967,0.8942422051268285,1.7284041079511028e-05,7727.042975902557,GALAXY,REX,0.016295876,0.65839815,0.77953583,1.2404971,1.526823,-2.4306786,520.86914,152.23424,50.671776,4.9980383,1.1955703,0.33543396,0.39714998,0.6319958,0.33543396,0.39714998,0.6319958,0.0,0.0,0.0
39632946415537050,0.8723676141144927,1.8395361150805356e-05,7876.76405954361,GALAXY,REX,0.017610643,1.35119,1.830801,3.2258995,4.9718423,0.9352097,183.62714,86.57423,49.150455,4.593542,1.2593279,0.5311778,0.71972173,1.2681608,0.5311778,0.71972173,1.2681608,0.0,0.0,0.0
39632956502836637,0.7474761749593883,2.228571271402302e-05,8299.724248886108,GALAXY,EXP,0.014926045,1.1468053,2.8433864,8.260565,42.76124,71.16624,361.00793,112.13214,60.496624,3.0552065,0.8185046,0.5216755,1.293441,3.7576864,0.5216755,1.293441,3.7576864,0.0,0.0,0.0
39628517708663263,0.9997278965664984,5.891928694047477e-05,7858.5889593958855,GALAXY,REX,0.01591356,0.38336867,0.45164633,1.0653514,-0.18571582,-0.042025432,1093.7954,302.2869,48.7621,4.9016414,1.1715318,0.24033102,0.28313377,0.667861,0.24033657,0.28314444,0.6678783,0.0,0.0,0.0
39632936244349224,1.8193947800196084,0.001408520762090156,7744.567331614904,QSO,PSF,0.015547737,0.9312151,0.90991557,1.6378045,4.646652,6.0607924,319.55862,141.37225,106.72478,4.835959,1.1509194,0.7251656,0.708579,1.2754084,0.7255354,0.70907354,1.2764632,0.0,0.0,0.0
39632936223377468,1.0559078017952765,0.00014376071717365905,7657.117884837091,GALAXY,EXP,0.016486976,0.03519294,0.4486387,4.086558,26.554205,18.300339,568.0783,234.99232,75.762054,3.432677,0.9667665,0.02037193,0.25970086,2.365562,0.020374512,0.25970975,2.365581,0.0,0.0,0.0
39632941298483943,0.9576508462620266,2.2802667374283325e-05,7515.1864602565765,GALAXY,PSF,0.017072855,0.8799768,0.89205426,1.7339059,2.456727,3.393868,655.34717,241.86896,72.93585,4.5457315,1.062869,0.6840275,0.6934156,1.3478074,0.6840275,0.6934156,1.3478074,0.0,0.0,0.0
39632951423535102,0.8544890407564275,0.0001741964129280435,8240.490407649428,QSO,DEV,0.014554818,5.8587923,6.8399844,11.491385,50.86618,40.76899,220.98459,95.307594,57.55149,2.468365,0.7962365,3.024378,3.5308812,5.9319897,3.0243785,3.532264,5.978489,21.015448,0.0,0.0
39632956473478267,1.2527381978567849,4.6257511663747905e-05,7906.110716462135,GALAXY,REX,0.013505189,0.42254,0.39532244,0.89349204,2.8523142,3.9596317,333.30402,213.92639,82.9525,5.051202,1.1996987,0.30404466,0.2844599,0.6429249,0.30404466,0.2844599,0.6429249,0.0,0.0,0.0
39632966535613167,1.0544243902275394,2.8707254280274992e-05,7784.01932144165,GALAXY,PSF,0.015130239,0.684438,0.76067275,1.4039345,2.6786451,-0.07528585,530.37524,223.77863,98.70565,4.9989085,1.2469876,0.5330401,0.59241176,1.0933838,0.5330401,0.59241176,1.0933838,0.0,0.0,0.0
39632971568777358,1.6021434723884491,0.00011245581923254819,7669.032555699348,GALAXY,REX,0.01926598,0.37279734,0.36143374,0.6172821,2.545737,2.3149405,597.9205,202.52959,104.45527,5.277813,1.3024949,0.25775135,0.24989459,0.42678764,0.25778988,0.24997906,0.42691526,0.0,0.0,0.0
39632976551609766,1.507415600069501,0.0004608372963895014,9695.477728335187,QSO,PSF,0.01630448,17.273466,21.626606,22.762775,48.26831,79.46152,127.03415,27.71063,42.36766,3.2563386,0.8163016,13.426329,16.80994,17.693064,13.426329,16.80994,17.693064,19.294374,19.593143,18.815878
39632971577167337,0.952996904428409,6.675842442007973e-05,7574.734292387962,GALAXY,DEV,0.020342536,0.2929273,1.3270693,9.10571,41.17833,27.644354,479.1808,141.2636,58.32999,2.9742963,0.91801286,0.13560915,0.6143597,4.2154403,0.13561662,0.61437887,4.2154694,0.0,0.0,0.0
39632976564193160,1.4824063194724821,8.786988100951329e-05,7896.920580804348,GALAXY,PSF,0.0204216,0.37313733,0.44085374,0.52986884,0.83025104,2.500824,522.42163,200.21667,123.07917,5.1676574,1.2314029,0.29058334,0.343318,0.4126391,0.29071385,0.3442821,0.41562912,0.0,0.0,0.0
39632981471530297,0.964133376835599,3.2405453202236846e-05,8169.296966791153,GALAXY,REX,0.01352968,0.3895681,0.3914767,0.99580663,3.1745307,1.9434367,312.00226,128.2091,86.81145,4.9876003,1.2233826,0.27287838,0.2742153,0.6975266,0.27287838,0.2742153,0.6975266,0.0,0.0,0.0
39632996273227172,1.6773866172762617,0.0011222324110756712,8092.835544929374,QSO,PSF,0.013999616,2.2211952,2.2365584,3.197267,4.308553,8.829601,651.2517,187.82623,138.36671,4.808813,1.1815673,1.7301345,1.7421011,2.4904168,1.7303785,1.7428141,2.4939349,0.0,0.0,0.0
39633015827075292,0.4873986520768772,0.0001303019347604356,7906.297366805375,GALAXY,DEV,0.018069053,0.5570377,2.7872753,8.357019,67.02636,31.621742,359.57788,100.61811,70.098854,2.8838305,1.0846467,0.3320791,1.6616395,4.9820533,0.33208275,1.6616433,4.982058,0.0,0.0,0.0
39633025490750266,0.2903039104407193,2.6049812109306212e-05,8826.827752158046,GALAXY,REX,0.015291136,1.0303643,1.0566071,1.2525659,0.75863194,-0.2145831,27.52956,52.627472,28.066444,5.5839643,1.3943312,0.51719266,0.5303653,0.628727,0.5368435,0.5532729,0.65627545,0.0,0.0,0.0
39633044641940993,2.156743474847196,0.0003324029381924673,7996.789336308837,QSO,PSF,0.01687862,4.857816,4.7516046,6.830288,8.378205,13.732424,397.5532,136.47733,74.317184,5.0996957,1.2341772,3.777111,3.694528,5.3107724,3.777111,3.694528,5.3107724,20.530619,20.506107,20.038073
39632951406758215,1.3219908756244814,0.00012473379402239083,7799.363821536303,GALAXY,REX,0.016993117,0.44431248,0.43971235,0.958444,-1.36085,1.1410842,286.65753,109.047424,58.603523,4.311961,1.0587994,0.2516627,0.24905713,0.54287153,0.2517168,0.24915355,0.54288757,0.0,0.0,0.0
39632961460503580,1.6337302503465678,0.00019052318015725346,7857.30102597177,GALAXY,PSF,0.015824381,0.6321786,0.6722757,0.7321332,2.0178106,1.8233216,715.4061,210.37904,101.53263,4.807137,1.1182208,0.49123842,0.52239615,0.5689088,0.49123842,0.52239615,0.5689088,0.0,0.0,0.0
39632996256452629,0.6819020355020075,0.0001546377150609363,7870.288420021534,GALAXY,REX,0.011006528,0.36302108,1.6161127,7.18823,30.144186,17.916277,297.70587,99.327545,84.69549,3.5716422,1.0567626,0.21877843,0.9739672,4.332062,0.21879253,0.97399575,4.3321295,0.0,0.0,0.0
39632996235479489,1.195944356049089,2.4099945643036022e-05,7851.8742852211,GALAXY,REX,0.0118147805,0.6389238,0.8663018,1.3382161,3.9157584,3.981252,641.85583,262.62268,50.14785,4.7107263,1.1505965,0.37961572,0.51471204,0.7950993,0.37961572,0.51471204,0.7950993,0.0,0.0,0.0
39632996239674112,1.3097824533908182,5.193967482327285e-05,7833.024508476257,GALAXY,REX,0.016557332,0.40923786,0.3132872,0.6440929,3.4878125,7.8697953,528.08716,177.67967,119.152374,4.5363946,1.0750825,0.25908136,0.19833666,0.407764,0.2652528,0.21254124,0.43154415,0.0,0.0,0.0
39632971459726803,1.6247085178655576,0.0008874642316622077,8108.749571184628,QSO,PSF,0.0179812,1.0884866,0.909801,1.166188,4.622738,10.266748,464.15115,282.45718,128.71712,4.687726,1.1022922,0.84768015,0.7085253,0.9081917,0.84768015,0.7085253,0.9081917,0.0,0.0,0.0
39632981412810054,1.0417103873007834,0.00018913906721574003,7770.7383935675025,GALAXY,DEV,0.015131362,0.21193193,1.147412,10.772359,74.3219,52.76499,124.18262,52.86632,23.611153,2.0712783,0.7117365,0.07485835,0.40528753,3.805,0.0748809,0.4053934,3.8052561,0.0,0.0,0.0
39632991290393247,0.553669766836371,0.00013133503701339926,8254.27471061796,GALAXY,DEV,0.009631073,0.89197963,4.770645,16.871206,54.21025,35.222115,207.62494,57.425125,31.417894,2.5595882,0.8181209,0.30810142,1.6478432,5.827535,0.30810142,1.6478432,5.827535,0.0,0.0,0.0
39632991294587930,0.9018637508511348,0.0001711182684012831,7292.681996401399,GALAXY,DEV,0.010810847,0.27908897,0.9135459,5.001201,24.814293,14.697351,552.16254,228.01155,67.65943,3.4350688,1.0104717,0.13900661,0.45501232,2.490962,0.13903625,0.4551256,2.491517,0.0,0.0,0.0
39633006012403537,1.5826866158412216,0.0001088909666253066,7487.153848350048,GALAXY,REX,0.0132197635,0.545843,0.550218,0.71420133,2.606188,0.91917956,430.12552,244.58627,51.86901,4.872807,1.1787753,0.24703364,0.24901362,0.323228,0.24703364,0.24901362,0.323228,0.0,0.0,0.0
39632996210311930,1.4081369812957807,6.338130700597722e-05,7730.967236101627,GALAXY,PSF,0.008454784,0.2877232,0.3183356,0.5084851,0.11771702,2.708313,686.9272,280.80524,128.0688,5.0698986,1.2055587,0.22399795,0.24783027,0.39586523,0.22399795,0.24783027,0.39586523,0.0,0.0,0.0
39633001117646910,1.08635664812992,6.309956839720612e-05,7642.90799421072,GALAXY,REX,0.0120145455,0.4358004,0.6490034,1.2528702,2.21844,1.6036673,473.24146,207.12094,58.65871,4.9582987,1.1989437,0.25496492,0.37969926,0.73299146,0.25496492,0.37969926,0.73299146,0.0,0.0,0.0
